genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
NMNAT2	PRAD	-0.129671127171113	2.692544768422e-11	10.5698370670395	Underexpression	*	0.034	1.46852108295774	Gene expression	Stemness	0.164	NS	0.114	NS	0.167	NS	0.265	NS
NMNAT2	STAD	-0.246252763540749	0.000323357401747443	3.49031719347276	Overexpression	****	3.5e-07	6.45593195564972	Gene expression	Microsatellite instability	0.0147	Risky	0.00441	Risky	0.535	NS	0.0356	Risky
NMNAT2	STAD	-0.414513866852354	1.05131662386077e-09	8.97826646828486	Overexpression	****	3.5e-07	6.45593195564972	Gene expression	Stemness	0.0147	Risky	0.00441	Risky	0.535	NS	0.0356	Risky
NMNAT2	STAD	-0.223738299188614	0.000474407969311655	3.32384802411469	Overexpression	****	3.5e-07	6.45593195564972	Gene expression	Tumor mutational burden	0.0147	Risky	0.00441	Risky	0.535	NS	0.0356	Risky
NMNAT2	THCA	0.150321348817865	0.00521288299890088	2.28292202253163	Underexpression	****	1.1e-19	18.9586073148418	Gene expression	Tumor mutational burden	0.24	NS	0.383	NS	0.27	NS	0.489	NS
NMNAT2	UVM	-0.384100756180082	0.00949485580767758	2.02251162623033	""	""			Gene expression	Stemness	0.147	NS	0.0688	NS			0.0128	Risky
NMNAT3	BRCA	-0.184359966388891	4.83010927565571e-09	8.31604304372521	Unchanged	ns	0.12	0.920818753952375	Gene expression	Stemness	0.126	NS	0.00596	Protective	0.383	NS	0.129	NS
NMNAT3	KIRP	0.180470219956373	0.000152022190575721	3.81809301375799	Unchanged	ns	0.18	0.744727494896694	Gene expression	Microsatellite instability	0.748	NS	0.63	NS	0.996	NS	0.497	NS
NMNAT3	LUSC	0.214924009990509	4.51069950905578e-05	4.34575610349543	Overexpression	****	3.1e-78	77.5086383061657	Gene expression	Microsatellite instability	0.907	NS	0.244	NS	0.889	NS	0.363	NS
NMNAT3	LUSC	0.379225914680331	8.80631596084958e-07	6.05520573659262	Overexpression	****	3.1e-78	77.5086383061657	Gene expression	Stemness	0.907	NS	0.244	NS	0.889	NS	0.363	NS
NMNAT3	LUSC	-0.235631024171648	9.06695282384098e-06	5.04253864393687	Overexpression	****	3.1e-78	77.5086383061657	Gene expression	Tumor mutational burden	0.907	NS	0.244	NS	0.889	NS	0.363	NS
NMNAT3	PCPG	0.329938411656703	0.000178063202380885	3.74942582031267	Unchanged	ns	1	0	Gene expression	Stemness	0.0312	Protective	0.00874	Protective	0.39	NS	0.0114	Protective
NMNAT3	THCA	0.160186785165341	8.68216163557678e-05	4.06137213317301	Underexpression	****	2.1e-81	80.6777807052661	Gene expression	Stemness	0.177	NS	0.0828	NS	0.000278	Protective	0.0819	NS
NMNAT3	THYM	-0.540546673446988	1.18681981720109e-05	4.92561521056111	Overexpression	****	1.2e-58	57.9208187539524	Gene expression	Stemness	0.0127	Risky	0.214	NS			0.44	NS
NMNAT3	UCEC	-0.222970376311606	4.02961190339267e-18	17.3947367792513	Underexpression	****	3.3e-27	26.4814860601221	Gene expression	Stemness	0.642	NS	0.852	NS	0.706	NS	0.504	NS
NMRK1	COAD	-0.294518448118368	0.000323273066241288	3.49043047747954	Underexpression	**	0.007	2.15490195998574	Gene expression	Stemness	0.0911	NS	0.0173	Risky	0.46	NS	0.0255	Risky
NMRK1	GBM	-0.24410086722272	7.72473305505634e-07	6.11211651963376	Underexpression	*	0.016	1.79588001734408	Gene expression	Microsatellite instability	0.148	NS	0.119	NS			0.0972	NS
NMRK1	GBM	-0.266203491045019	1.20057845103408e-07	6.92060945598346	Underexpression	*	0.016	1.79588001734408	Gene expression	Stemness	0.148	NS	0.119	NS			0.0972	NS
NMRK1	KIRC	-0.204546247733025	0.000307918387740923	3.51156437587116	Overexpression	**	0.0099	2.00436480540245	Gene expression	Microsatellite instability	5.12e-08	Protective	2e-10	Protective	0.966	NS	4.65e-09	Protective
NMRK1	KIRP	-0.321392765792816	6.61959306058025e-09	8.1791687079888	Underexpression	**	0.0017	2.76955107862173	Gene expression	Stemness	0.00707	Protective	0.000964	Protective	0.41	NS	0.304	NS
NMRK1	LGG	-0.254153324077486	0.0216160332520493	1.66522400024421	Underexpression	****	6.4e-39	38.1938200260161	Gene expression	Stemness	3.85e-05	Risky	0.000273	Risky	0.101	NS	0.00659	Risky
NMRK1	PRAD	-0.268169383014649	0.0254613788384803	1.59411808121148	Underexpression	****	4.2e-18	17.3767507096021	Gene expression	Stemness	0.237	NS	0.0267	Protective	0.554	NS	0.247	NS
NMRK1	READ	-0.318072222160651	1.41903053216517e-06	5.84800826006881	Unchanged	ns	0.68	0.167491087293764	Gene expression	Stemness	0.53	NS	0.199	NS	0.976	NS	0.938	NS
NMRK1	SARC	-0.190742833091124	0.0348110663910841	1.45828267247355	Unchanged	ns	0.36	0.443697499232713	Gene expression	Stemness	0.014	Protective	0.0241	Protective	0.105	NS	0.0982	NS
NMRK1	UCEC	-0.331947098594505	1.45678755215781e-07	6.83660377812216	Underexpression	****	9e-06	5.04575749056067	Gene expression	Stemness	0.0353	Protective	0.122	NS	0.645	NS	0.0347	Protective
NMRK2	ACC	0.377672516207648	0.0123185383691389	1.90944081943419	Overexpression	****	9.9e-08	7.00436480540245	Gene expression	Stemness	0.199	NS	0.419	NS	0.893	NS	0.924	NS
NMRK2	HNSC	-0.381314628437023	0.00185235795458371	2.73227508532202	Underexpression	***	0.00042	3.3767507096021	Gene expression	Stemness	0.00319	Risky	0.00276	Risky	0.0162	Risky	0.0165	Risky
NMRK2	HNSC	-0.172518251318405	0.00366038776462489	2.4364729050109	Underexpression	***	0.00042	3.3767507096021	Gene expression	Tumor mutational burden	0.00319	Risky	0.00276	Risky	0.0162	Risky	0.0165	Risky
NMRK2	KICH	0.431462143887859	0.0409791436831818	1.38743712103376	Overexpression	****	4.9e-08	7.30980391997149	Gene expression	Stemness	0.114	NS	0.256	NS	0.0518	NS	0.826	NS
NMRK2	KIRC	0.210919847449031	2.6769645463849e-05	4.57235738055433	Underexpression	****	6.3e-27	26.2006594505464	Gene expression	Stemness	0.239	NS	0.0735	NS	0.652	NS	0.0317	Protective
NMRK2	LUAD	-0.286473195042637	1.04881181558712e-10	9.9793024286641	Underexpression	****	2.1e-96	95.6777807052661	Gene expression	Stemness	0.027	Protective	0.146	NS	0.981	NS	0.487	NS
NMRK2	LUSC	-0.375810925788339	3.01007322686689e-19	18.5214229390781	Underexpression	****	6.1e-114	113.214670164989	Gene expression	Stemness	0.119	NS	0.205	NS	0.196	NS	0.0211	Risky
NMRK2	SKCM	0.391930277800509	0.000901020873523833	3.04526514780982	Underexpression	**	0.0021	2.67778070526608	Gene expression	Stemness	0.00257	Risky	0.004	Risky			0.0376	Risky
NMRK2	STAD	-0.423535453128492	8.19921252194752e-18	17.0862278566157	Underexpression	****	6.9e-58	57.1611509092627	Gene expression	Stemness	0.317	NS	0.0806	NS	0.00995	Risky	0.0415	Risky
NMRK2	TGCT	0.482674974207094	0.000485562385801051	3.31375496334909	Overexpression	****	1.2e-25	24.9208187539524	Gene expression	Stemness	0.19	NS	0.349	NS	0.181	NS	0.303	NS
NNMT	BRCA	-0.150093354536435	0.000962050659022698	3.01680205857055	Underexpression	****	3.2e-59	58.4948500216801	Gene expression	Microsatellite instability	0.873	NS	0.189	NS	0.996	NS	0.336	NS
NNMT	CESC	-0.396626249574986	1.09117666169736e-12	11.9621049313647	Underexpression	*	0.04	1.39794000867204	Gene expression	Stemness	0.0998	NS	0.0583	NS	0.0132	Risky	0.00956	Risky
NNMT	COAD	-0.490789411843992	0.000943863793317881	3.02509067315787	Underexpression	****	4.2e-12	11.3767507096021	Gene expression	Stemness	0.0964	NS	0.00585	Risky	0.27	NS	0.147	NS
NNMT	GBM	-0.491338578325539	5.94713546856819e-46	45.2256921686839	Overexpression	****	8.4e-91	90.0757207139381	Gene expression	Stemness	0.333	NS	0.383	NS			0.00678	Risky
NNMT	HNSC	-0.574580226781966	8.25468069812661e-26	25.0832997211563	Unchanged	ns	0.11	0.958607314841775	Gene expression	Stemness	0.0156	Risky	0.00873	Risky	0.0446	Risky	0.0637	NS
NNMT	KIRC	-0.403668542466575	2.94477051550929e-08	7.53094854390957	Overexpression	****	5.2e-46	45.2839966563652	Gene expression	Stemness	0.0398	Risky	0.00919	Risky	0.415	NS	0.000897	Risky
NNMT	LUSC	-0.266531470077158	3.8259436574808e-05	4.41726142987207	Underexpression	****	5.2e-68	67.2839966563652	Gene expression	Microsatellite instability	0.121	NS	0.601	NS	0.64	NS	0.527	NS
NNMT	OV	-0.366790431006069	1.16151377532464e-05	4.93497563518617	Unchanged	ns	0.21	0.677780705266081	Gene expression	Stemness	0.902	NS	0.903	NS	0.917	NS	0.729	NS
NNMT	PAAD	-0.548188180187315	5.2596803703265e-05	4.279040647029	Overexpression	****	6.8e-50	49.1674910872938	Gene expression	Stemness	0.0602	NS	0.0942	NS	0.305	NS	0.0411	Risky
NNMT	SKCM	-0.412223957742155	0.00864046606771794	2.06346283099576	Underexpression	****	6.9e-79	78.1611509092627	Gene expression	Stemness	0.0263	Protective	0.0354	Protective			0.05	NS
NNMT	STAD	-0.219797063870962	0.00174741940230134	2.75760284645096	Unchanged	ns	0.15	0.823908740944319	Gene expression	Microsatellite instability	0.00118	Risky	0.00182	Risky	0.0079	Risky	0.00273	Risky
NNMT	STAD	-0.496310618345167	3.68437673297724e-79	78.4336359689508	Unchanged	ns	0.15	0.823908740944319	Gene expression	Stemness	0.00118	Risky	0.00182	Risky	0.0079	Risky	0.00273	Risky
NNMT	TGCT	-0.308449007929428	7.63446442945077e-49	48.117221424029	Overexpression	****	5.1e-11	10.2924298239021	Gene expression	Stemness	0.219	NS	0.343	NS	0.645	NS	0.558	NS
NNMT	UVM	-0.487312420927806	5.77447547305821e-05	4.23848745896867	""	""			Gene expression	Stemness	0.00226	Risky	0.00471	Risky			0.265	NS
NNT	GBM	0.245635946863113	6.76436771378416e-09	8.16977279200766	Overexpression	****	1.5e-41	40.8239087409443	Gene expression	Stemness	0.71	NS	0.741	NS			0.0713	NS
NNT	KICH	0.544372515053588	0.0273594385193134	1.56289281961515	Overexpression	****	1.9e-14	13.7212463990472	Gene expression	Stemness	0.107	NS	0.199	NS	0.722	NS	0.242	NS
NNT	LIHC	-0.267783999010536	0.0121456124208767	1.9155805817809	Unchanged	ns	0.23	0.638272163982407	Gene expression	Stemness	0.284	NS	0.813	NS	0.894	NS	0.784	NS
NNT	PRAD	-0.31605045706903	0.0121456124208767	1.9155805817809	Underexpression	****	5.8e-19	18.2365720064371	Gene expression	Stemness	0.739	NS	0.964	NS	0.331	NS	0.357	NS
NNT	THCA	0.231729568507968	0.00193583569146558	2.71313150721259	Underexpression	****	2e-20	19.698970004336	Gene expression	Stemness	0.228	NS	0.325	NS	0.823	NS	0.969	NS
NOS1	BRCA	-0.255098219042207	1.3500971901909e-17	16.8696349665833	Underexpression	****	5.4e-35	34.267606240177	Gene expression	Stemness	0.281	NS	0.706	NS	0.863	NS	0.121	NS
NOS1	CESC	-0.253629799240853	1.01412399412591e-08	7.99390894177537	Underexpression	**	0.0022	2.65757731917779	Gene expression	Stemness	0.262	NS	0.0614	NS	0.448	NS	0.116	NS
NOS1	COAD	-0.575968071011454	1.27342249389048e-08	7.89502748297364	Underexpression	****	1.1e-55	54.9586073148418	Gene expression	Stemness	0.329	NS	0.0396	Risky	0.773	NS	0.297	NS
NOS1	ESCA	-0.291807809504082	0.00171376701128957	2.76604822126296	Underexpression	****	3.2e-07	6.49485002168009	Gene expression	Stemness	0.596	NS	0.296	NS	0.423	NS	0.726	NS
NOS1	HNSC	-0.16499111201296	1.07291931905944e-18	17.969432934702	Underexpression	****	1.8e-07	6.74472749489669	Gene expression	Stemness	0.204	NS	0.64	NS	0.432	NS	0.946	NS
NOS1	KIRC	-0.129699964998019	4.14887916401467e-08	7.38206921380102	Underexpression	****	1e-36	36	Gene expression	Stemness	0.0106	Protective	0.00109	Protective	0.395	NS	5.47e-05	Protective
NOS1	KIRP	-0.230243134647545	8.15578361465101e-05	4.08853430523447	Underexpression	****	4e-29	28.397940008672	Gene expression	Stemness	0.43	NS	0.601	NS	0.881	NS	0.319	NS
NOS1	LIHC	-0.30043859524773	3.62121293348401e-28	27.4411459371774	Underexpression	****	2.2e-14	13.6575773191778	Gene expression	Stemness	0.797	NS	0.385	NS	0.105	NS	0.558	NS
NOS1	LUAD	-0.210149176331007	5.97215285560187e-05	4.22386908515752	Underexpression	****	2.9e-87	86.537602002101	Gene expression	Tumor mutational burden	0.843	NS	0.783	NS	0.252	NS	0.766	NS
NOS1	LUAD	-0.373455204940293	0.0286327941182821	1.54313626947956	Underexpression	****	2.9e-87	86.537602002101	Gene expression	Stemness	0.843	NS	0.783	NS	0.252	NS	0.766	NS
NOS1	LUSC	-0.159546580610618	0.0171653291069053	1.76534786553024	Underexpression	****	3.1e-10	9.50863830616573	Gene expression	Tumor mutational burden	0.183	NS	0.346	NS	0.745	NS	0.555	NS
NOS1	PAAD	-0.356750090223366	0.0122695928604277	1.91116984814531	Underexpression	****	1.7e-27	26.7695510786217	Gene expression	Stemness	0.716	NS	0.648	NS	0.343	NS	0.624	NS
NOS1	PAAD	-0.336319627832432	0.0106039120464457	1.97453388315525	Underexpression	****	1.7e-27	26.7695510786217	Gene expression	Microsatellite instability	0.716	NS	0.648	NS	0.343	NS	0.624	NS
NOS1	PRAD	-0.14863687633687	0.0106039120464457	1.97453388315525	Underexpression	****	6.7e-22	21.1739251972992	Gene expression	Microsatellite instability	0.282	NS	0.0919	NS	0.394	NS	0.0415	Protective
NOS1	PRAD	-0.171135118388829	0.00429866842373955	2.36666605274153	Underexpression	****	6.7e-22	21.1739251972992	Gene expression	Tumor mutational burden	0.282	NS	0.0919	NS	0.394	NS	0.0415	Protective
NOS1	PRAD	-0.490776166464308	9.7086850996276e-33	32.0128395849885	Underexpression	****	6.7e-22	21.1739251972992	Gene expression	Stemness	0.282	NS	0.0919	NS	0.394	NS	0.0415	Protective
NOS1	READ	-0.5777244715073	4.18420756577926e-06	5.37838677958136	Underexpression	****	2.4e-24	23.6197887582884	Gene expression	Stemness	0.515	NS	0.11	NS	0.794	NS	0.151	NS
NOS1	SKCM	-0.238494061449937	6.31902563938485e-27	26.1993498824868	Underexpression	****	6.2e-78	77.2076083105017	Gene expression	Stemness	0.525	NS	0.838	NS			0.672	NS
NOS1	STAD	-0.199011441437382	0.000168459443434782	3.77350463848719	Underexpression	***	0.00039	3.4089353929735	Gene expression	Microsatellite instability	0.0259	Risky	0.0328	Risky	0.00699	Risky	0.0286	Risky
NOS1	STAD	-0.497192839998366	0.000754139715535695	3.12254818720036	Underexpression	***	0.00039	3.4089353929735	Gene expression	Stemness	0.0259	Risky	0.0328	Risky	0.00699	Risky	0.0286	Risky
NOS1	UCEC	-0.237636491586602	0.000881477991842582	3.05478852640566	Unchanged	ns	0.064	1.19382002601611	Gene expression	Stemness	0.685	NS	0.324	NS	0.436	NS	0.914	NS
NOS2	BRCA	-0.10910122002414	0.0119036119885483	1.9243212378784	Underexpression	**	0.0013	2.88605664769316	Gene expression	Microsatellite instability	0.00339	Risky	0.011	Risky	0.446	NS	0.0492	Risky
NOS2	BRCA	-0.193557903026977	5.28393172792276e-10	9.27704280240837	Underexpression	**	0.0013	2.88605664769316	Gene expression	Stemness	0.00339	Risky	0.011	Risky	0.446	NS	0.0492	Risky
NOS2	ESCA	0.227133629216033	2.50958416792139e-10	9.6003982341119	Overexpression	****	2.1e-41	40.6777807052661	Gene expression	Stemness	0.199	NS	0.889	NS	0.0644	NS	0.882	NS
NOS2	KICH	-0.566951428513666	0.0308673674459636	1.51050040817401	Underexpression	****	3.5e-09	8.45593195564972	Gene expression	Stemness	0.285	NS	0.742	NS	0.537	NS	0.836	NS
NOS2	KIRC	-0.200102026744046	0.000497056083161328	3.303594606773	Overexpression	***	0.00086	3.06550154875643	Gene expression	Microsatellite instability	0.000214	Protective	0.000337	Protective	0.669	NS	0.00176	Protective
NOS2	KIRC	-0.462727398646131	0.0308673674459636	1.51050040817401	Overexpression	***	0.00086	3.06550154875643	Gene expression	Stemness	0.000214	Protective	0.000337	Protective	0.669	NS	0.00176	Protective
NOS2	KIRP	-0.369758989692512	0.00104115433279356	2.98248488920928	Underexpression	****	2.4e-15	14.6197887582884	Gene expression	Stemness	0.22	NS	0.388	NS	0.647	NS	0.602	NS
NOS2	LIHC	-0.210066763164987	1.80656743691458e-07	6.74314582212074	Overexpression	****	2.4e-40	39.6197887582884	Gene expression	Stemness	0.42	NS	0.596	NS	0.915	NS	0.999	NS
NOS2	LUAD	-0.282139354187586	0.000580159834078402	3.23645234178971	Underexpression	****	1.1e-58	57.9586073148418	Gene expression	Stemness	0.386	NS	0.236	NS	0.416	NS	0.366	NS
NOS2	MESO	-0.331798371172625	1.76606958956774e-07	6.7529921876385	""	""			Gene expression	Stemness	0.000172	Risky	0.0074	Risky	0.797	NS	0.0131	Risky
NOS2	OV	-0.238922597287532	1.00364042525872e-12	11.9984218542195	Underexpression	****	4e-35	34.397940008672	Gene expression	Stemness	0.798	NS	0.735	NS	0.615	NS	0.519	NS
NOS2	PRAD	-0.276477390132079	0.000128400215776058	3.89143424643638	Underexpression	****	6.4e-05	4.19382002601611	Gene expression	Stemness	0.679	NS	0.349	NS	0.464	NS	0.308	NS
NOS2	SARC	-0.349806319502366	0.0227073156807126	1.6438342023702	Unchanged	ns	0.93	0.0315170514460649	Gene expression	Stemness	0.0632	NS	0.144	NS	0.835	NS	0.393	NS
NOS2	STAD	0.193705988989197	1.54812523100407e-09	8.81019391126667	Overexpression	****	2.4e-57	56.6197887582884	Gene expression	Stemness	0.527	NS	0.125	NS	0.108	NS	0.0715	NS
NOS2	TGCT	-0.447696689294567	8.29845005967185e-31	30.0810030152612	Overexpression	**	0.002	2.69897000433602	Gene expression	Stemness	0.795	NS	0.98	NS	0.888	NS	0.908	NS
NOS2	THCA	-0.311836715434726	1.80656743691458e-07	6.74314582212074	Overexpression	****	3e-08	7.52287874528034	Gene expression	Stemness	0.902	NS	0.906	NS	0.669	NS	0.0926	NS
NOS2	THYM	-0.400401820335743	3.38630545001808e-10	9.4702738704225	Overexpression	****	1.4e-41	40.8538719643218	Gene expression	Stemness	0.233	NS	0.334	NS			0.96	NS
NOS2	UCEC	-0.227956204505258	0.00034236588951195	3.46550951132748	Underexpression	****	2.1e-19	18.6777807052661	Gene expression	Stemness	0.251	NS	0.157	NS	0.964	NS	0.361	NS
NOS3	BLCA	-0.159422738293625	0.0344979420550249	1.46220681161671	Underexpression	****	3.7e-05	4.43179827593301	Gene expression	Microsatellite instability	0.112	NS	0.109	NS	0.207	NS	0.276	NS
NOS3	BLCA	-0.406800225245373	8.39083713587548e-17	16.0761947083781	Underexpression	****	3.7e-05	4.43179827593301	Gene expression	Stemness	0.112	NS	0.109	NS	0.207	NS	0.276	NS
NOS3	BRCA	-0.119929774989833	0.00311583088843345	2.50642612167124	Underexpression	****	1.5e-62	61.8239087409443	Gene expression	Microsatellite instability	0.125	NS	0.0516	NS	0.004	Risky	0.0286	Risky
NOS3	BRCA	-0.334073236196863	8.52193980407506e-31	30.0694615378251	Underexpression	****	1.5e-62	61.8239087409443	Gene expression	Stemness	0.125	NS	0.0516	NS	0.004	Risky	0.0286	Risky
NOS3	CESC	-0.336035044469525	0.00106383577563449	2.97312540892107	Underexpression	****	1.6e-08	7.79588001734407	Gene expression	Stemness	0.678	NS	0.695	NS	0.505	NS	0.143	NS
NOS3	GBM	-0.272914889320189	0.0115554302795642	1.93721387843574	Unchanged	ns	0.17	0.769551078621726	Gene expression	Stemness	0.0211	Risky	0.0252	Risky			0.643	NS
NOS3	HNSC	-0.14815571559823	5.84660236611801e-19	18.2330964420056	Overexpression	****	7.7e-07	6.11350927482752	Gene expression	Stemness	0.913	NS	0.37	NS	0.983	NS	0.265	NS
NOS3	KICH	-0.70611635107618	3.92495635943214e-08	7.40616516769915	Underexpression	****	7.7e-11	10.1135092748275	Gene expression	Stemness	0.648	NS	0.779	NS	0.686	NS	0.839	NS
NOS3	KIRC	-0.20816108529323	0.000224506889524108	3.64877032710434	Overexpression	***	0.00027	3.56863623584101	Gene expression	Microsatellite instability	0.0049	Protective	0.00169	Protective	0.672	NS	0.041	Protective
NOS3	KIRC	-0.628186801113023	1.3242768444759e-11	10.8780212147	Overexpression	***	0.00027	3.56863623584101	Gene expression	Stemness	0.0049	Protective	0.00169	Protective	0.672	NS	0.041	Protective
NOS3	KIRP	-0.189629143323887	3.43449655369335e-15	14.4641369150752	Underexpression	****	2.5e-25	24.602059991328	Gene expression	Stemness	0.000317	Risky	2.04e-06	Risky	0.000806	Risky	0.000222	Risky
NOS3	LAML	-0.257778108876557	5.67394706175728e-26	25.246114720513	Underexpression	****	3.1e-34	33.5086383061657	Gene expression	Stemness	0.385	NS						
NOS3	LGG	-0.309165527949025	0.00571205570180542	2.24320756613581	Underexpression	****	7.8e-29	28.1079053973095	Gene expression	Stemness	0.00624	Risky	0.0265	Risky	0.454	NS	0.0805	NS
NOS3	LIHC	-0.496901531973042	0.00758105890750186	2.12027012872599	Unchanged	ns	0.76	0.119186407719209	Gene expression	Stemness	0.215	NS	0.344	NS	0.199	NS	0.542	NS
NOS3	LUSC	-0.2418271388464	2.82005600676219e-13	12.5497422664373	Underexpression	****	5.1e-83	82.2924298239021	Gene expression	Stemness	0.18	NS	0.262	NS	0.44	NS	0.151	NS
NOS3	PAAD	-0.312890275052214	0.00157073258756771	2.80389774597788	Overexpression	****	9.9e-40	39.0043648054025	Gene expression	Stemness	0.873	NS	0.608	NS	0.33	NS	0.812	NS
NOS3	PCPG	-0.253777790198464	0.0132428006378754	1.87802015893318	Unchanged	ns	0.88	0.0555173278498314	Gene expression	Microsatellite instability	0.14	NS	0.186	NS	0.0668	NS	0.0092	Protective
NOS3	PCPG	-0.613662366346291	1.31276934783606e-07	6.8818115722818	Unchanged	ns	0.88	0.0555173278498314	Gene expression	Stemness	0.14	NS	0.186	NS	0.0668	NS	0.0092	Protective
NOS3	PRAD	-0.344997218172413	1.33407942960397e-32	31.8748183122397	Underexpression	****	4.3e-16	15.3665315444204	Gene expression	Stemness	0.577	NS	0.599	NS	0.0423	Risky	0.0498	Risky
